"scraping_id","listing","city","lon","lat","mapped_location","name","capacity","bathrooms","bedrooms","has_pool","cleaning_fee","is_superhost","host_name"
"13190","https://www.airbnb.com/rooms/16081216","Scottsdale","-111.902388816151","33.5358978133437","https://maps.google.com/maps?q=33.53589781334369491,-111.90238881615057664","Scottsdale, AZ, Studio #2","2","1","0","1","0","0","Jan"
"13191","https://www.airbnb.com/rooms/16081648","Scottsdale","-111.902670249241","33.5354838670767","https://maps.google.com/maps?q=33.53548386707674922,-111.90267024924081340","Scottsdale, AZ, 1-Bedroom Suite #1","4","1","1","1","0","0","Jan"
"13194","https://www.airbnb.com/rooms/16085828","Mesa","-111.734230391021","33.407614812069","https://maps.google.com/maps?q=33.40761481206903483,-111.73423039102110010","Beautiful Condo w beautiful View  1b/1b - sleep 4","4","1","1","1","75","0","Elsie & John"
"13198","https://www.airbnb.com/rooms/16084669","Scottsdale","-111.90381890552","33.5369816779501","https://maps.google.com/maps?q=33.53698167795009510,-111.90381890551964261","Scottsdale, AZ, 1-Bedroom #1","4","1","1","1","0","0","Jan"
"13204","https://www.airbnb.com/rooms/16089296","Mesa","-111.838073839853","33.414737856626","https://maps.google.com/maps?q=33.41473785662604712,-111.83807383985335093","Private Comfort Patio","6","2","3","0","600","0","Matthew"
"13208","https://www.airbnb.com/rooms/16135818","Phoenix","-112.101664688855","33.5484711629581","https://maps.google.com/maps?q=33.54847116295808007,-112.10166468885522306","Remodeled Modern two bedroom condo in Phoenix!","4","1.5","2","1","100","1","Moe"
"13209","https://www.airbnb.com/rooms/16118183","Phoenix","-112.070039","33.456964","https://maps.google.com/maps?q=33.45696400000000000,-112.07003900000000000","Live/Work Loft Downtown, Parking.","2","1.5","1","0","150","0","H R Rentals"
"13210","https://www.airbnb.com/rooms/16100027","Scottsdale","-111.919028814769","33.4834507867361","https://maps.google.com/maps?q=33.48345078673605713,-111.91902881476858056","Hot Tub, Sonos/Alexa walk to Spring Training","6","2","2","0","100","0","Jackie And Brian"
"13214","https://www.airbnb.com/rooms/16123356","Scottsdale","-111.96676897078","33.6264178644889","https://maps.google.com/maps?q=33.62641786448885739,-111.96676897077976776","5BR/3BA Luxurious Villa w Prvt Pool & MIL Suite","16","3","5","1","250","0","Renters"
"13215","https://www.airbnb.com/rooms/16120957","Scottsdale","-111.905950468347","33.7924446075296","https://maps.google.com/maps?q=33.79244460752961743,-111.90595046834705784","North Scottsdale Casita in Quiet Gated Community.","2","1","1","1","25","1","Joel"
"13217","https://www.airbnb.com/rooms/16132761","Scottsdale","-111.943094378875","33.4706024247322","https://maps.google.com/maps?q=33.47060242473217073,-111.94309437887511649","Private Pool | 3BR | Great Location by WanderJaunt","8","2","3","1","135","1","WanderJaunt"
"13218","https://www.airbnb.com/rooms/16135041","Surprise","-112.309053427779","33.6597243402617","https://maps.google.com/maps?q=33.65972434026165416,-112.30905342777890610","Sunset Oasis","4","2","2","1","150","0","Martin"
"13219","https://www.airbnb.com/rooms/16115467","Phoenix","-112.024411109412","33.4929278862005","https://maps.google.com/maps?q=33.49292788620052619,-112.02441110941234115","Quaint Phoenix Spring Training Getaway Sleeps 4!","4","1","1","1","160","0","Linda"
"13222","https://www.airbnb.com/rooms/16100469","Scottsdale","-111.900362843653","33.5041673046923","https://maps.google.com/maps?q=33.50416730469228099,-111.90036284365299935","Hazelwood- Best Old Town Scottsdale location! Sleeps 16! Private heated pool!","16","3","4","1","200","0","Chelsea"
"13224","https://www.airbnb.com/rooms/16147513","Avondale","-112.3263738079","33.4700337169996","https://maps.google.com/maps?q=33.47003371699963736,-112.32637380789977044","Beautiful 4 bedroom 2500 sqft home & private pool!","8","2","4","1","150","0","Neal"
"13231","https://www.airbnb.com/rooms/16100472","Scottsdale","-111.945223044373","33.6375706071807","https://maps.google.com/maps?q=33.63757060718072012,-111.94522304437310822","Tuscan Villa- Spacious property w/ putting green, private pool, fire pit & BBQ!","14","3","5","1","250","0","Chelsea"
"13234","https://www.airbnb.com/rooms/16135961","Phoenix","-112.077234","33.459728","https://maps.google.com/maps?q=33.45972800000000000,-112.07723400000000000","Downtown Phx Apt in Arts District","3","1","1","0","30","0","William"
"13237","https://www.airbnb.com/rooms/16143249","Scottsdale","-111.895857416339","33.587985087762","https://maps.google.com/maps?q=33.58798508776196456,-111.89585741633921145","GLAMPING at Rocking K Ranch - NEW LUXURY RV","2","1","1","1","0","1","Trevor And Susan"
"13238","https://www.airbnb.com/rooms/16136214","Cave Creek","-111.935063544917","33.8273665408831","https://maps.google.com/maps?q=33.82736654088311923,-111.93506354491711363","VIEWS~POOL~Boulders  walk to everything !!!","4","2","2","1","20","0","Lori"
"13242","https://www.airbnb.com/rooms/16106945","Scottsdale","-111.843848819214","33.8502846136581","https://maps.google.com/maps?q=33.85028461365807573,-111.84384881921386068","DESERT MOUNTAIN Apache cottage / Views for days!","6","3","3","1","200","0","Stefanie"
"13243","https://www.airbnb.com/rooms/16123779","Phoenix","-112.09130646694","33.5531038354895","https://maps.google.com/maps?q=33.55310383548948749,-112.09130646693985511","Wisteria Suite","2","1","1","1","55","1","Emily"
"13245","https://www.airbnb.com/rooms/16135328","Phoenix","-112.115934201052","33.3658300360233","https://maps.google.com/maps?q=33.36583003602334685,-112.11593420105246821","Pinnacle Farms Apartment on a sustainable farm","2","1","1","0","35","0","Janna"
"13247","https://www.airbnb.com/rooms/16100464","Scottsdale","-111.947911812596","33.6093669031613","https://maps.google.com/maps?q=33.60936690316128050,-111.94791181259608948","Delcoa Retreat - Modern 6 bedroom Scottsdale home with heated pool option!","15","3","6","1","225","0","Chelsea"
"13253","https://www.airbnb.com/rooms/16144655","Surprise","-112.40947564686","33.6265586135829","https://maps.google.com/maps?q=33.62655861358285136,-112.40947564685970406","Super COOL 2nd Floor Loft Entire","6","1","2","0","42","1","Caroline"
"13263","https://www.airbnb.com/rooms/16164667","Scottsdale","-111.9426392217","33.6066724835122","https://maps.google.com/maps?q=33.60667248351217751,-111.94263922169962200","5BR/3BA RESORT HOT TUB+FIRE PIT+GOLF- SLEEPS 18!","16","3","5","1","150","0","Leslie"
"13268","https://www.airbnb.com/rooms/16191506","Gilbert","-111.714964","33.233126","https://maps.google.com/maps?q=33.23312600000000000,-111.71496400000000000","5 Star Fully Furnished Beautiful Private Home","6","2.5","4","1","200","0","Kathleen"
"13273","https://www.airbnb.com/rooms/16189894","Scottsdale","-111.90799113103","33.6476000934222","https://maps.google.com/maps?q=33.64760009342218439,-111.90799113103048512","Heading to the Fiesta Bowl? 1 BRM Deluxe/Sleeps 4","4","1","1","1",(NULL),"0","Leslie"
"13274","https://www.airbnb.com/rooms/16180075","Mesa","-111.691135582708","33.3830927184545","https://maps.google.com/maps?q=33.38309271845445636,-111.69113558270751696","Beautiful condo awaits you in gated community","6","2","2","1","115","0","Alyssa"
"13275","https://www.airbnb.com/rooms/16188745","Florence","-111.453683641707","33.0633588713679","https://maps.google.com/maps?q=33.06335887136792451,-111.45368364170693098","Montebello Rental- Comforts of Home - Florence, AZ","6","2","3","0","95","0","Anthony"
"13280","https://www.airbnb.com/rooms/16178027","Phoenix","-112.054814506394","33.4776584047217","https://maps.google.com/maps?q=33.47765840472165877,-112.05481450639358343","Gorgeous Kitchen, Close to Downtown Phoenix","6","1","2","0","100","1","Lauren"
"13286","https://www.airbnb.com/rooms/16188553","Queen Creek","-111.700488737083","33.2152383034422","https://maps.google.com/maps?q=33.21523830344222716,-111.70048873708337567","Private Casita in lovely 1 acre property","4","2","2","0","60","1","Quinn"
"13293","https://www.airbnb.com/rooms/16195651","Phoenix","-112.013484750982","33.4830257507844","https://maps.google.com/maps?q=33.48302575078444931,-112.01348475098212987","??? Comfy Cactus Condo ???","6","1.5","2","1","125","1","Wendy"
"13297","https://www.airbnb.com/rooms/16190048","Goodyear","-112.369870014664","33.490519654439","https://maps.google.com/maps?q=33.49051965443898382,-112.36987001466367531","Comfortable Oasis in the Desert","6","2","3","0","165","1","Bill And Dianna"
"13298","https://www.airbnb.com/rooms/16178142","Chandler","-111.797065092055","33.2181729627478","https://maps.google.com/maps?q=33.21817296274780063,-111.79706509205463760","3 Beds and a Pool - Winter Escape","6","2","3","1","150","0","Cyd And Anthony"
"13299","https://www.airbnb.com/rooms/16161308","Scottsdale","-111.938071367653","33.6279344926272","https://maps.google.com/maps?q=33.62793449262719037,-111.93807136765273924","The Amazing Westin Kierland Resort Villas!","8","2","2","1",(NULL),"0","Stephanie"
"13300","https://www.airbnb.com/rooms/16177841","Phoenix","-112.122268924813","33.5888605416033","https://maps.google.com/maps?q=33.58886054160328882,-112.12226892481268692","Peaceful Phoenix Condo","4","2","2","1","99","0","Jeremy And Kayt"
"13306","https://www.airbnb.com/rooms/16235984","Chandler","-111.853462911102","33.2604762986988","https://maps.google.com/maps?q=33.26047629869879785,-111.85346291110219852","Chandler Condo","6","2","2","1","125","0","Colleen"
"13309","https://www.airbnb.com/rooms/16221771","Scottsdale","-111.901897121579","33.521093271558","https://maps.google.com/maps?q=33.52109327155800145,-111.90189712157919644","4BR/3.5BA GAME ROOM+HOT TUB SCOTTSDALE-SLEEPS 16!","16","3.5","4","1","150","0","Leslie"
"13314","https://www.airbnb.com/rooms/16242508","Scottsdale","-111.879187161328","33.6140597768274","https://maps.google.com/maps?q=33.61405977682741053,-111.87918716132770669","Renovated Cozy Desert Oasis in N. Scottsdale","7","2","2","1","50","1","Amanda"
"13315","https://www.airbnb.com/rooms/16242321","Chandler","-111.808216079026","33.3003229973739","https://maps.google.com/maps?q=33.30032299737392520,-111.80821607902620940","Private Suite On the water with lake view deck","2","1","1","0","25","1","Kevin"
"13320","https://www.airbnb.com/rooms/16228845","Glendale","-112.232572766251","33.5344191656926","https://maps.google.com/maps?q=33.53441916569262560,-112.23257276625149359","Single home, quiet nerberhd close to everything,","4","2","2","1","75","0","Jay"
"13322","https://www.airbnb.com/rooms/16242110","Phoenix","-111.994737165425","33.4717089786634","https://maps.google.com/maps?q=33.47170897866340056,-111.99473716542476609","Arcadia Escapes","6","2","3","1","180","0","Jordyn"
"13324","https://www.airbnb.com/rooms/16222104","Scottsdale","-111.894670380684","33.4757304650694","https://maps.google.com/maps?q=33.47573046506943228,-111.89467038068436011","3 BR/ 2 Bath house w/ pool - Close to Old Town","8","2","3","1","100","0","Kelly"
"13331","https://www.airbnb.com/rooms/16209459","Scottsdale","-111.922726240922","33.4971815363992","https://maps.google.com/maps?q=33.49718153639924623,-111.92272624092213107","Spacious LUXURY Modern Loft in Old Town Mtn Views!","5","1","1","1","150","0","Nick"
"13334","https://www.airbnb.com/rooms/16202917","Scottsdale","-111.854083776989","33.5732579056182","https://maps.google.com/maps?q=33.57325790561818479,-111.85408377698858828","Remodeled Scottsdale Ranch Home Amazing Location!!","5","2","2","1","95","0","Caitlin"
"13335","https://www.airbnb.com/rooms/16207066","Mesa","-111.709084546223","33.4295577292544","https://maps.google.com/maps?q=33.42955772925436264,-111.70908454622320960","Golfers Retreat","4","2","2","0","65","0","Reike"
"13336","https://www.airbnb.com/rooms/16202281","Scottsdale","-111.907407000655","33.645573179998","https://maps.google.com/maps?q=33.64557317999799579,-111.90740700065538249","WM Phoenix Open PGA Golf-Scottsdale- 1 bdrm Villa","4","1","1","1",(NULL),"0","Dan And Carrie"
"13337","https://www.airbnb.com/rooms/16227873","Phoenix","-112.078552685568","33.4659779199056","https://maps.google.com/maps?q=33.46597791990561888,-112.07855268556751582","Central Phoenix Willo Historic District","4","2","3","0","125","0","Cathleen"
"13339","https://www.airbnb.com/rooms/16240119","Glendale","-112.260922759032","33.5137655648485","https://maps.google.com/maps?q=33.51376556484851221,-112.26092275903192785","Walking distance to FINAL FOUR!","10","2","4","1",(NULL),"0","Tara"
"13343","https://www.airbnb.com/rooms/16221583","Scottsdale","-111.902671834261","33.508353873007","https://maps.google.com/maps?q=33.50835387300698187,-111.90267183426104225","VACATION DREAM 4BR/3BA SCOTTSDALE- SLEEPS 16!","16","3","4","1","150","0","Leslie"
"13344","https://www.airbnb.com/rooms/16241566","Scottsdale","-111.897006556994","33.6399452104725","https://maps.google.com/maps?q=33.63994521047248298,-111.89700655699436993","1 Bedroom Scottsdale Links email 4 availability","4","1.5","1","1",(NULL),"0","Terri"
"13345","https://www.airbnb.com/rooms/16240377","Scottsdale","-111.715211127976","33.7696098702553","https://maps.google.com/maps?q=33.76960987025529448,-111.71521112797591968","Beautiful  Private Casita in Rio Verde Foothills","2","1","1","0","75","0","Colleen"
"13346","https://www.airbnb.com/rooms/16214020","Maricopa","-112.059681368054","33.0430421676631","https://maps.google.com/maps?q=33.04304216766313829,-112.05968136805407198","Winter Escape to a 3 bdrm home in Sunny Maricpa AZ","6","2","3","0","250","0","Denise"
"13348","https://www.airbnb.com/rooms/16282761","Scottsdale","-111.909105290318","33.6476845768855","https://maps.google.com/maps?q=33.64768457688554548,-111.90910529031835097","Scottsdale Resort (Near TPC)-1BDRM Premium Villa","4","1","1","1",(NULL),"0","Dan And Carrie"
"13349","https://www.airbnb.com/rooms/16288137","Apache Junction","-111.48817195115","33.4193461027874","https://maps.google.com/maps?q=33.41934610278737949,-111.48817195114988010","Relax and Renew in a Quiet Western Setting","2","2","1","0","35","0","Lea"
"13353","https://www.airbnb.com/rooms/16259984","Phoenix","-112.091421122054","33.484377556032","https://maps.google.com/maps?q=33.48437755603198696,-112.09142112205368846","- New Listing.  Downtown Phx home","8","2","3","0","200","0","Marvin"
"13355","https://www.airbnb.com/rooms/16299038","Scottsdale","-111.916254679962","33.5346431678083","https://maps.google.com/maps?q=33.53464316780826948,-111.91625467996207988","GOLF/SHOPPING/DINING/BASEBALL...AND MORE","6","3","3","1","250","0","Stephen"
"13356","https://www.airbnb.com/rooms/16275846","Scottsdale","-111.912124245242","33.6481841328756","https://maps.google.com/maps?q=33.64818413287564880,-111.91212424524174196","Scottsdale Villa Mirage studio email 4 avail.","4","1","0","1",(NULL),"0","Terri"
"13360","https://www.airbnb.com/rooms/16284678","Goodyear","-112.448215493849","33.3369708822308","https://maps.google.com/maps?q=33.33697088223075866,-112.44821549384914761","Estrella Mountain Ranch","6","2","3","1","135","0","Deborah"
